id,state,disease,count,percentage,SI_index
31,Nebraska,staphylococcus aureus,2,0.01,-58.59
31,Nebraska,stomach cancer,2,0.01,-43.085
31,Nebraska,sunburn,2,0.01,15.285
31,Nebraska,tooth decay,2,0.01,-40.19
31,Nebraska,bedwetting,1,0.01,-57.19
31,Nebraska,bone cancer,1,0.01,-44.04
31,Nebraska,candidiasis,1,0.01,22.63
31,Nebraska,conjunctivitis,1,0.01,-62.04
31,Nebraska,crohn's disease,1,0.01,42.15
31,Nebraska,dissociative identity disorder,1,0.01,-40.19
31,Nebraska,gallbladder disease,1,0.01,0.0
31,Nebraska,gallstone,1,0.01,0.0
31,Nebraska,gastroesophageal reflux,1,0.01,0.0
31,Nebraska,herniated discs,1,0.01,0.0
31,Nebraska,hyperthyroidism,1,0.01,42.15
31,Nebraska,juvenile diabetes,1,0.01,40.19
31,Nebraska,kidney stone,1,0.01,-38.18
31,Nebraska,muscle fatigue,1,0.01,52.55
31,Nebraska,nephropathy,1,0.01,47.67
31,Nebraska,penis enlargement,1,0.01,61.24
31,Nebraska,renal failure,1,0.01,0.0
31,Nebraska,sexually transmitted disease,1,0.01,-29.6
31,Nebraska,sudden infant death syndrome,1,0.01,-59.94
31,Nebraska,systemic lupus erythematosus,1,0.01,40.19
31,Nebraska,tennis elbow,1,0.01,-31.82
31,Nebraska,urinary tract infection,1,0.01,20.23
31,Nebraska,varicose veins,1,0.01,0.0
31,Nebraska,acute bronchitis,0,0.0,0.0
31,Nebraska,acute respiratory syndrome,0,0.0,0.0
31,Nebraska,andropause,0,0.0,0.0
31,Nebraska,antisocial personality disorder,0,0.0,0.0
31,Nebraska,asperger syndrome,0,0.0,0.0
31,Nebraska,avoidant personality disorder,0,0.0,0.0
31,Nebraska,benign prostatic hyperplasia,0,0.0,0.0
31,Nebraska,body dysmorphic disorder,0,0.0,0.0
31,Nebraska,bovine spongiform encephalopathy,0,0.0,0.0
31,Nebraska,bursitis,0,0.0,0.0
31,Nebraska,chronic childhood arthritis,0,0.0,0.0
31,Nebraska,cradle cap,0,0.0,0.0
31,Nebraska,deep vein thrombosis,0,0.0,0.0
31,Nebraska,dependent personality disorder,0,0.0,0.0
31,Nebraska,diverticulitis,0,0.0,0.0
31,Nebraska,dysfunctional uterine bleeding,0,0.0,0.0
31,Nebraska,edwards syndrome,0,0.0,0.0
31,Nebraska,eye problems,0,0.0,0.0
31,Nebraska,genitak wart,0,0.0,0.0
31,Nebraska,gloerulonephritis,0,0.0,0.0
31,Nebraska,gum diseases,0,0.0,0.0
31,Nebraska,gynecomastia,0,0.0,0.0
31,Nebraska,heal pain,0,0.0,0.0
31,Nebraska,heart stroke,0,0.0,0.0
31,Nebraska,herpes simplex,0,0.0,0.0
31,Nebraska,hiatal hernia,0,0.0,0.0
31,Nebraska,historic personality disorder,0,0.0,0.0
31,Nebraska,hyperglycemia,0,0.0,0.0
31,Nebraska,infectious mononucleosis,0,0.0,0.0
31,Nebraska,iron deficiency anemia,0,0.0,0.0
31,Nebraska,irritable bowel syndrome,0,0.0,0.0
31,Nebraska,irritable male syndrome,0,0.0,0.0
31,Nebraska,irritant diaper dermatitis,0,0.0,0.0
31,Nebraska,liver tumour,0,0.0,0.0
31,Nebraska,mucus in stool,0,0.0,0.0
31,Nebraska,muocardinal infraction,0,0.0,0.0
31,Nebraska,obsessive compulsive disorder,0,0.0,0.0
31,Nebraska,osteomyelitis,0,0.0,0.0
31,Nebraska,paranoid personality disorder,0,0.0,0.0
31,Nebraska,peptic ulcer,0,0.0,0.0
31,Nebraska,percasive development disorder,0,0.0,0.0
31,Nebraska,peripheral vascular disease,0,0.0,0.0
31,Nebraska,peyronie's disease,0,0.0,0.0
31,Nebraska,poliomyelitis,0,0.0,0.0
31,Nebraska,polycystic ovary syndrome,0,0.0,0.0
31,Nebraska,post nasal drip,0,0.0,0.0
31,Nebraska,premenstrual syndrome,0,0.0,0.0
31,Nebraska,propecia,0,0.0,0.0
31,Nebraska,reactive attachment disorder,0,0.0,0.0
31,Nebraska,restless legs syndrome,0,0.0,0.0
31,Nebraska,scabies,0,0.0,0.0
31,Nebraska,schizoid personality disorder,0,0.0,0.0
31,Nebraska,sinusitis,0,0.0,0.0
31,Nebraska,social anxiety disorder,0,0.0,0.0
31,Nebraska,streptococcal pharyngitis,0,0.0,0.0
31,Nebraska,termination of pregnancy,0,0.0,0.0
31,Nebraska,williams syndrome,0,0.0,0.0
32,Nevada,cancer,6999,24.47,-27.2740591513
32,Nevada,depression,6440,22.52,-28.557636646
32,Nevada,anxiety,3859,13.49,-29.7902228557
32,Nevada,burns,933,3.26,-5.41226152197
32,Nevada,fever,838,2.93,-0.124498806683
32,Nevada,acne,789,2.76,-4.54891001267
32,Nevada,flu,677,2.37,-16.5494387002
32,Nevada,headache,661,2.31,-12.4010136158
32,Nevada,diabetes,587,2.05,-3.83761499149
32,Nevada,autism,453,1.58,15.2882339956
32,Nevada,hiv,409,1.43,-19.7556968215
32,Nevada,disabilities,389,1.36,8.53863753213
32,Nevada,brain cancer,358,1.25,-28.6483519553
32,Nevada,aids,318,1.11,-0.983742138365
32,Nevada,obesity,307,1.07,-35.6879153094
32,Nevada,scars,305,1.07,10.5584262295
32,Nevada,lung cancer,240,0.84,-35.8553333333
32,Nevada,prostate cancer,222,0.78,0.0593693693695
32,Nevada,breast cancer,178,0.62,-32.0844382022
32,Nevada,arthritis,154,0.54,6.74642857143
32,Nevada,epilepsy,142,0.5,8.47654929577
32,Nevada,asthma,125,0.44,-5.51256000003
32,Nevada,pneumonia,124,0.43,-1.37129032258
32,Nevada,brain tumor,122,0.43,-34.7137704918
32,Nevada,fracture,108,0.38,-2.24305555556
32,Nevada,snoring,104,0.36,5.25490384615
32,Nevada,cholesterol,102,0.36,-4.09490196079
32,Nevada,heartburn,102,0.36,-15.6183333334
32,Nevada,diarrhea,101,0.35,7.24198019802
32,Nevada,panic attack,97,0.34,-41.3385567011
32,Nevada,allergy,94,0.33,5.61308510639
32,Nevada,itching,93,0.33,11.4012903226
32,Nevada,memory loss,93,0.33,-26.2962365592
32,Nevada,back pain,82,0.29,-35.7286585366
32,Nevada,leukemia,80,0.28,9.816125
32,Nevada,hepatitis,71,0.25,-29.0957746479
32,Nevada,down syndrome,70,0.24,14.046
32,Nevada,parkinson's disease,68,0.24,-2.43617647059
32,Nevada,schizophrenia,67,0.23,-0.86313432836
32,Nevada,dyslexia,64,0.22,19.354375
32,Nevada,miscarriage,60,0.21,11.4468333333
32,Nevada,bipolar disorder,58,0.2,-47.5091379311
32,Nevada,phobia,53,0.19,-36.2928301887
32,Nevada,infertility,50,0.17,11.1712
32,Nevada,alzheimer's disease,49,0.17,6.01530612245
32,Nevada,ovarian cancer,49,0.17,-52.2646938776
32,Nevada,eating disorders,47,0.16,-22.690212766
32,Nevada,menopause,47,0.16,7.00106382979
32,Nevada,personality disorder,45,0.16,-31.2468888889
32,Nevada,psoriasis,44,0.15,14.4447727273
32,Nevada,hypertension,42,0.15,-3.95119047619
32,Nevada,influenza,40,0.14,-34.29375
32,Nevada,heart failure,38,0.13,-34.6284210527
32,Nevada,dehydration,37,0.13,-10.1816216216
32,Nevada,endometriosis,36,0.13,4.8375
32,Nevada,fibromyalgia,33,0.12,7.37878787879
32,Nevada,malaria,33,0.12,-31.5378787879
32,Nevada,syphilis,32,0.11,-15.730625
32,Nevada,gonorrhea,30,0.1,26.118
32,Nevada,rotator cuff,30,0.1,7.889
32,Nevada,vertigo,30,0.1,11.8823333333
32,Nevada,rheumatoid arthritis,28,0.1,47.6328571428
32,Nevada,osteoporosis,24,0.08,-5.47833333334
32,Nevada,ulcers,22,0.08,-32.1422727273
32,Nevada,anemia,21,0.07,-6.58285714286
32,Nevada,hives,21,0.07,-22.1152380952
32,Nevada,tuberculosis,21,0.07,-10.5571428571
32,Nevada,cardiovascular disease,20,0.07,-44.1405
32,Nevada,alopecia,19,0.07,22.7321052632
32,Nevada,cervical cancer,19,0.07,-60.7121052631
32,Nevada,hemorrhoids,19,0.07,10.7857894737
32,Nevada,sclerosis,19,0.07,26.477368421
32,Nevada,freckle,18,0.06,5.49111111111
32,Nevada,sunburn,17,0.06,12.8217647059
32,Nevada,skin cancer,16,0.06,-38.423125
32,Nevada,smallpox,16,0.06,-10.158125
32,Nevada,dandruff,15,0.05,16.762
32,Nevada,deafness,15,0.05,-18.2853333334
32,Nevada,mesothelioma,15,0.05,36.174
32,Nevada,sciatica,15,0.05,11.2273333333
32,Nevada,joint pain,14,0.05,-25.58
32,Nevada,multiple sclerosis,14,0.05,5.60928571429
32,Nevada,osteoarthritis,14,0.05,9.47928571429
32,Nevada,neck pain,13,0.05,-13.6884615384
32,Nevada,testicular cancer,13,0.05,3.57384615382
32,Nevada,erectile dysfunction,12,0.04,-34.735
32,Nevada,muscle pain,12,0.04,-1.41
32,Nevada,traumatic brain injury,12,0.04,-64.3383333333
32,Nevada,borderline personality disorder,11,0.04,-19.5354545454
32,Nevada,hypothyroidism,11,0.04,-8.12272727275
32,Nevada,bad breath,10,0.03,-49.223
32,Nevada,kidney stone,10,0.03,-6.938
32,Nevada,rosacea,10,0.03,9.049
32,Nevada,wart,10,0.03,-14.407
32,Nevada,colorectal cancer,9,0.03,-30.0566666667
32,Nevada,gout,9,0.03,-3.29333333333
32,Nevada,bone cancer,8,0.03,30.525
32,Nevada,nail biting,8,0.03,24.09375
32,Nevada,dermatitis,7,0.02,8.12285714289
32,Nevada,hemorrhage,7,0.02,-4.43428571429
32,Nevada,crohn's disease,6,0.02,29.695
32,Nevada,preterm birth,6,0.02,-12.0833333333
32,Nevada,scabies,6,0.02,-24.5066666667
32,Nevada,bladder cancer,5,0.02,-20.09
32,Nevada,celiac disease,5,0.02,37.276
32,Nevada,hyperglycemia,5,0.02,18.62
32,Nevada,infectious diseases,5,0.02,24.682
32,Nevada,tooth decay,5,0.02,-5.824
32,Nevada,ear infections,4,0.01,21.965
32,Nevada,juvenile diabetes,4,0.01,73.39
32,Nevada,muscle cramps,4,0.01,-15.83
32,Nevada,posttraumatic stress,4,0.01,-39.945
32,Nevada,posttraumatic stress disorder,4,0.01,-39.945
32,Nevada,ringworm,4,0.01,3.1
32,Nevada,antisocial personality disorder,3,0.01,-42.5633333333
32,Nevada,conjunctivitis,3,0.01,-9.86666666667
32,Nevada,altitude sickness,2,0.01,10.21
32,Nevada,deep vein thrombosis,2,0.01,0.0
32,Nevada,gastroesophageal reflux,2,0.01,0.0
32,Nevada,hyperthyroidism,2,0.01,-11.235
32,Nevada,obsessive compulsive disorder,2,0.01,-6.795
32,Nevada,propecia,2,0.01,-51.06
32,Nevada,renal failure,2,0.01,-65.06
32,Nevada,sexually transmitted disease,2,0.01,-8.625
32,Nevada,skin rash,2,0.01,19.44
32,Nevada,stomach cancer,2,0.01,-77.535
32,Nevada,tennis elbow,2,0.01,0.0
32,Nevada,anorexia nervosa,1,0.0,13.35
32,Nevada,asperger syndrome,1,0.0,52.67
32,Nevada,body dysmorphic disorder,1,0.0,30.89
32,Nevada,bursitis,1,0.0,-44.17
32,Nevada,carpal tunnel syndrome,1,0.0,0.0
32,Nevada,diabetes mellitus,1,0.0,0.0
32,Nevada,eye problems,1,0.0,-55.2
32,Nevada,gallstone,1,0.0,-27.32
32,Nevada,gynecomastia,1,0.0,38.18
32,Nevada,head lice,1,0.0,-80.91
32,Nevada,heal pain,1,0.0,1.91
32,Nevada,herpes simplex,1,0.0,63.69
32,Nevada,irritable bowel syndrome,1,0.0,-47.67
32,Nevada,penis enlargement,1,0.0,0.0
32,Nevada,poliomyelitis,1,0.0,-7.62
32,Nevada,polycystic ovary syndrome,1,0.0,0.0
32,Nevada,post nasal drip,1,0.0,81.47
32,Nevada,sleep disorder,1,0.0,-40.19
32,Nevada,social anxiety disorder,1,0.0,-52.67
32,Nevada,varicose veins,1,0.0,-42.15
32,Nevada,acute bronchitis,0,0.0,0.0
32,Nevada,acute respiratory syndrome,0,0.0,0.0
32,Nevada,andropause,0,0.0,0.0
32,Nevada,avoidant personality disorder,0,0.0,0.0
32,Nevada,bedwetting,0,0.0,0.0
32,Nevada,benign prostatic hyperplasia,0,0.0,0.0
32,Nevada,bovine spongiform encephalopathy,0,0.0,0.0
32,Nevada,candidiasis,0,0.0,0.0
32,Nevada,canker sores,0,0.0,0.0
32,Nevada,chronic childhood arthritis,0,0.0,0.0
32,Nevada,cradle cap,0,0.0,0.0
32,Nevada,dependent personality disorder,0,0.0,0.0
32,Nevada,dissociative identity disorder,0,0.0,0.0
32,Nevada,diverticulitis,0,0.0,0.0
32,Nevada,dysfunctional uterine bleeding,0,0.0,0.0
32,Nevada,ear problems,0,0.0,0.0
32,Nevada,edwards syndrome,0,0.0,0.0
32,Nevada,gallbladder disease,0,0.0,0.0
32,Nevada,genitak wart,0,0.0,0.0
32,Nevada,gloerulonephritis,0,0.0,0.0
32,Nevada,gum diseases,0,0.0,0.0
32,Nevada,heart stroke,0,0.0,0.0
32,Nevada,herniated discs,0,0.0,0.0
32,Nevada,hiatal hernia,0,0.0,0.0
32,Nevada,historic personality disorder,0,0.0,0.0
32,Nevada,infectious mononucleosis,0,0.0,0.0
32,Nevada,iron deficiency anemia,0,0.0,0.0
32,Nevada,irritable male syndrome,0,0.0,0.0
32,Nevada,irritant diaper dermatitis,0,0.0,0.0
32,Nevada,liver tumour,0,0.0,0.0
32,Nevada,melena,0,0.0,0.0
32,Nevada,mucus in stool,0,0.0,0.0
32,Nevada,muocardinal infraction,0,0.0,0.0
32,Nevada,muscle fatigue,0,0.0,0.0
32,Nevada,nephropathy,0,0.0,0.0
32,Nevada,osteomyelitis,0,0.0,0.0
32,Nevada,paranoid personality disorder,0,0.0,0.0
32,Nevada,peptic ulcer,0,0.0,0.0
32,Nevada,percasive development disorder,0,0.0,0.0
32,Nevada,peripheral vascular disease,0,0.0,0.0
32,Nevada,peyronie's disease,0,0.0,0.0
32,Nevada,premenstrual syndrome,0,0.0,0.0
32,Nevada,reactive attachment disorder,0,0.0,0.0
32,Nevada,restless legs syndrome,0,0.0,0.0
32,Nevada,schizoid personality disorder,0,0.0,0.0
32,Nevada,sinusitis,0,0.0,0.0
32,Nevada,staphylococcus aureus,0,0.0,0.0
32,Nevada,streptococcal pharyngitis,0,0.0,0.0
32,Nevada,sudden infant death syndrome,0,0.0,0.0
32,Nevada,systemic lupus erythematosus,0,0.0,0.0
32,Nevada,termination of pregnancy,0,0.0,0.0
32,Nevada,urinary tract infection,0,0.0,0.0
32,Nevada,williams syndrome,0,0.0,0.0
33,New Hampshire,cancer,2390,19.91,-26.8694686193
33,New Hampshire,depression,2301,19.17,-28.6107388092
33,New Hampshire,anxiety,1592,13.26,-23.3565954774
33,New Hampshire,diabetes,650,5.41,6.54559999999
33,New Hampshire,autism,631,5.26,21.0363866878
33,New Hampshire,flu,380,3.17,-7.92347368421
33,New Hampshire,disabilities,332,2.77,15.2272590362
33,New Hampshire,burns,314,2.62,0.900031847134
33,New Hampshire,headache,209,1.74,0.220861244019
33,New Hampshire,fever,208,1.73,2.47221153846
33,New Hampshire,hiv,170,1.42,-5.79217647059
33,New Hampshire,obesity,144,1.2,-4.734375
33,New Hampshire,aids,141,1.17,2.12829787234
33,New Hampshire,acne,138,1.15,13.6970289855
33,New Hampshire,asthma,120,1.0,-10.496
33,New Hampshire,brain cancer,116,0.97,-9.7398275862
33,New Hampshire,down syndrome,111,0.92,26.8246846847
33,New Hampshire,breast cancer,95,0.79,-36.758
33,New Hampshire,eating disorders,93,0.77,9.38913978495
33,New Hampshire,leukemia,90,0.75,-2.70644444444
33,New Hampshire,panic attack,90,0.75,-44.0084444445
33,New Hampshire,fracture,80,0.67,-7.90575
33,New Hampshire,scars,76,0.63,5.07907894737
33,New Hampshire,arthritis,65,0.54,3.97046153846
33,New Hampshire,epilepsy,65,0.54,8.64230769231
33,New Hampshire,snoring,58,0.48,21.8460344827
33,New Hampshire,lung cancer,56,0.47,-45.4601785714
33,New Hampshire,pneumonia,51,0.42,-12.5376470588
33,New Hampshire,allergy,47,0.39,-9.62978723405
33,New Hampshire,back pain,46,0.38,-30.5621739131
33,New Hampshire,prostate cancer,41,0.34,-20.7497560976
33,New Hampshire,diarrhea,39,0.32,17.1541025641
33,New Hampshire,schizophrenia,38,0.32,8.57052631579
33,New Hampshire,dyslexia,35,0.29,21.6554285714
33,New Hampshire,itching,33,0.27,14.4163636364
33,New Hampshire,brain tumor,32,0.27,-19.855
33,New Hampshire,memory loss,32,0.27,-26.2875
33,New Hampshire,cholesterol,31,0.26,-4.24354838709
33,New Hampshire,phobia,30,0.25,-31.0123333333
33,New Hampshire,miscarriage,28,0.23,27.8060714286
33,New Hampshire,rotator cuff,27,0.22,-17.4377777778
33,New Hampshire,fibromyalgia,26,0.22,23.5246153846
33,New Hampshire,malaria,26,0.22,-5.81153846154
33,New Hampshire,parkinson's disease,26,0.22,6.16115384615
33,New Hampshire,hypertension,25,0.21,-9.88360000003
33,New Hampshire,heartburn,24,0.2,1.95666666667
33,New Hampshire,influenza,24,0.2,-14.3654166667
33,New Hampshire,menopause,23,0.19,31.0295652174
33,New Hampshire,tuberculosis,23,0.19,42.4373913043
33,New Hampshire,smallpox,22,0.18,-0.255909090909
33,New Hampshire,bipolar disorder,20,0.17,-29.0695
33,New Hampshire,heart failure,19,0.16,-34.0315789474
33,New Hampshire,hepatitis,19,0.16,-10.5152631579
33,New Hampshire,dehydration,18,0.15,-25.5727777778
33,New Hampshire,endometriosis,17,0.14,-39.19
33,New Hampshire,testicular cancer,17,0.14,-8.87294117647
33,New Hampshire,infertility,16,0.13,-8.726875
33,New Hampshire,personality disorder,15,0.12,-24.512
33,New Hampshire,psoriasis,15,0.12,59.6206666667
33,New Hampshire,gout,14,0.12,8.63928571429
33,New Hampshire,hives,14,0.12,-9.57857142857
33,New Hampshire,sinusitis,14,0.12,-1.53785714286
33,New Hampshire,alzheimer's disease,13,0.11,10.5792307692
33,New Hampshire,gonorrhea,13,0.11,23.6953846154
33,New Hampshire,tooth decay,13,0.11,48.9046153846
33,New Hampshire,vertigo,13,0.11,6.88076923077
33,New Hampshire,cervical cancer,11,0.09,-63.4918181818
33,New Hampshire,multiple sclerosis,11,0.09,3.60545454545
33,New Hampshire,osteoporosis,11,0.09,17.7481818182
33,New Hampshire,rosacea,11,0.09,77.03
33,New Hampshire,cardiovascular disease,10,0.08,-34.759
33,New Hampshire,preterm birth,10,0.08,-5.6
33,New Hampshire,skin cancer,10,0.08,-62.01
33,New Hampshire,bone cancer,9,0.07,-11.19
33,New Hampshire,freckle,9,0.07,-25.8355555556
33,New Hampshire,mesothelioma,9,0.07,25.8855555556
33,New Hampshire,sclerosis,9,0.07,2.98
33,New Hampshire,wart,9,0.07,1.11
33,New Hampshire,colorectal cancer,8,0.07,-45.175
33,New Hampshire,conjunctivitis,8,0.07,6.97625
33,New Hampshire,deafness,8,0.07,10.72875
33,New Hampshire,traumatic brain injury,8,0.07,-61.2675
33,New Hampshire,alopecia,7,0.06,13.5057142857
33,New Hampshire,kidney stone,7,0.06,11.05
33,New Hampshire,ovarian cancer,7,0.06,-43.98
33,New Hampshire,joint pain,6,0.05,-43.7616666667
33,New Hampshire,nail biting,6,0.05,21.0
33,New Hampshire,neck pain,6,0.05,7.01666666667
33,New Hampshire,sciatica,6,0.05,-8.76
33,New Hampshire,sunburn,6,0.05,-6.735
33,New Hampshire,ulcers,6,0.05,2.02833333333
33,New Hampshire,diabetes mellitus,5,0.04,8.43
33,New Hampshire,hemorrhage,5,0.04,31.044
33,New Hampshire,borderline personality disorder,4,0.03,-28.6125
33,New Hampshire,celiac disease,4,0.03,40.185
33,New Hampshire,crohn's disease,4,0.03,3.1375
33,New Hampshire,eye problems,4,0.03,-4.2575
33,New Hampshire,head lice,4,0.03,-46.82
33,New Hampshire,hemorrhoids,4,0.03,-18.1775
33,New Hampshire,muscle pain,4,0.03,-24.33
33,New Hampshire,obsessive compulsive disorder,4,0.03,-55.225
33,New Hampshire,syphilis,4,0.03,-37.865
33,New Hampshire,asperger syndrome,3,0.02,39.01
33,New Hampshire,bad breath,3,0.02,-45.6433333333
33,New Hampshire,bladder cancer,3,0.02,-64.2733333333
33,New Hampshire,dandruff,3,0.02,0.0
33,New Hampshire,deep vein thrombosis,3,0.02,0.0
33,New Hampshire,erectile dysfunction,3,0.02,-12.6966666667
33,New Hampshire,infectious diseases,3,0.02,-18.5633333333
33,New Hampshire,osteoarthritis,3,0.02,21.69
33,New Hampshire,stomach cancer,3,0.02,-65.6
33,New Hampshire,varicose veins,3,0.02,43.3033333333
33,New Hampshire,anemia,2,0.02,-17.0
33,New Hampshire,bedwetting,2,0.02,0.0
33,New Hampshire,ear infections,2,0.02,37.53
33,New Hampshire,hypothyroidism,2,0.02,-18.495
33,New Hampshire,penis enlargement,2,0.02,0.0
33,New Hampshire,rheumatoid arthritis,2,0.02,-16.91
33,New Hampshire,scabies,2,0.02,10.84
33,New Hampshire,anorexia nervosa,1,0.01,2.58
33,New Hampshire,carpal tunnel syndrome,1,0.01,7.72
33,New Hampshire,dissociative identity disorder,1,0.01,10.27
33,New Hampshire,diverticulitis,1,0.01,2.58
33,New Hampshire,gynecomastia,1,0.01,0.0
33,New Hampshire,hyperthyroidism,1,0.01,0.0
33,New Hampshire,nephropathy,1,0.01,51.06
33,New Hampshire,propecia,1,0.01,29.6
33,New Hampshire,renal failure,1,0.01,-51.06
33,New Hampshire,ringworm,1,0.01,80.2
33,New Hampshire,sexually transmitted disease,1,0.01,18.84
33,New Hampshire,sleep disorder,1,0.01,-73.51
33,New Hampshire,social anxiety disorder,1,0.01,-69.08
33,New Hampshire,urinary tract infection,1,0.01,36.12
33,New Hampshire,acute bronchitis,0,0.0,0.0
33,New Hampshire,acute respiratory syndrome,0,0.0,0.0
33,New Hampshire,altitude sickness,0,0.0,0.0
33,New Hampshire,andropause,0,0.0,0.0
33,New Hampshire,antisocial personality disorder,0,0.0,0.0
33,New Hampshire,avoidant personality disorder,0,0.0,0.0
33,New Hampshire,benign prostatic hyperplasia,0,0.0,0.0
33,New Hampshire,body dysmorphic disorder,0,0.0,0.0
33,New Hampshire,bovine spongiform encephalopathy,0,0.0,0.0
33,New Hampshire,bursitis,0,0.0,0.0
33,New Hampshire,candidiasis,0,0.0,0.0
33,New Hampshire,canker sores,0,0.0,0.0
33,New Hampshire,chronic childhood arthritis,0,0.0,0.0
33,New Hampshire,cradle cap,0,0.0,0.0
33,New Hampshire,dependent personality disorder,0,0.0,0.0
33,New Hampshire,dermatitis,0,0.0,0.0
33,New Hampshire,dysfunctional uterine bleeding,0,0.0,0.0
33,New Hampshire,ear problems,0,0.0,0.0
33,New Hampshire,edwards syndrome,0,0.0,0.0
33,New Hampshire,gallbladder disease,0,0.0,0.0
33,New Hampshire,gallstone,0,0.0,0.0
33,New Hampshire,gastroesophageal reflux,0,0.0,0.0
33,New Hampshire,genitak wart,0,0.0,0.0
33,New Hampshire,gloerulonephritis,0,0.0,0.0
33,New Hampshire,gum diseases,0,0.0,0.0
33,New Hampshire,heal pain,0,0.0,0.0
33,New Hampshire,heart stroke,0,0.0,0.0
33,New Hampshire,herniated discs,0,0.0,0.0
33,New Hampshire,herpes simplex,0,0.0,0.0
33,New Hampshire,hiatal hernia,0,0.0,0.0
33,New Hampshire,historic personality disorder,0,0.0,0.0
33,New Hampshire,hyperglycemia,0,0.0,0.0
33,New Hampshire,infectious mononucleosis,0,0.0,0.0
33,New Hampshire,iron deficiency anemia,0,0.0,0.0
33,New Hampshire,irritable bowel syndrome,0,0.0,0.0
33,New Hampshire,irritable male syndrome,0,0.0,0.0
33,New Hampshire,irritant diaper dermatitis,0,0.0,0.0
33,New Hampshire,juvenile diabetes,0,0.0,0.0
33,New Hampshire,liver tumour,0,0.0,0.0
33,New Hampshire,melena,0,0.0,0.0
33,New Hampshire,mucus in stool,0,0.0,0.0
33,New Hampshire,muocardinal infraction,0,0.0,0.0
33,New Hampshire,muscle cramps,0,0.0,0.0
33,New Hampshire,muscle fatigue,0,0.0,0.0
33,New Hampshire,osteomyelitis,0,0.0,0.0
33,New Hampshire,paranoid personality disorder,0,0.0,0.0
33,New Hampshire,peptic ulcer,0,0.0,0.0
33,New Hampshire,percasive development disorder,0,0.0,0.0
33,New Hampshire,peripheral vascular disease,0,0.0,0.0
33,New Hampshire,peyronie's disease,0,0.0,0.0
33,New Hampshire,poliomyelitis,0,0.0,0.0
33,New Hampshire,polycystic ovary syndrome,0,0.0,0.0
33,New Hampshire,post nasal drip,0,0.0,0.0
33,New Hampshire,posttraumatic stress,0,0.0,0.0
33,New Hampshire,posttraumatic stress disorder,0,0.0,0.0
33,New Hampshire,premenstrual syndrome,0,0.0,0.0
33,New Hampshire,reactive attachment disorder,0,0.0,0.0
33,New Hampshire,restless legs syndrome,0,0.0,0.0
33,New Hampshire,schizoid personality disorder,0,0.0,0.0
33,New Hampshire,skin rash,0,0.0,0.0
33,New Hampshire,staphylococcus aureus,0,0.0,0.0
